,id,filename,topic,iteration,buf_size
14357,uark8675aesirpresence22_83017_842795800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14358,uark8675aesirpresence11_83017_993527600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14359,uark8675aesirpresence32_83018_811278500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence32,23,192
14360,uark8675aesirpresence43_83018_811638500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence43,23,192
14361,uark8675aesirpresence24_83018_827139100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence24,23,192
14362,uark8675aesirpresence21_83018_827565000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14363,uark8675aesirpresence14_83018_827754000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14364,uark8675aesirpresence13_83018_894554800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14365,uark8675aesirpresence12_83018_945494900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14366,uark8675aesirpresence11_83018_995349500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14367,uark8675aesirpresence11_83020_5762500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14368,uark8675aesirpresence44_83020_813642300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence44,23,192
14369,uark8675aesirpresence12_83020_947437100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14370,uark8675aesirpresence11_83021_13191700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14371,uark8675aesirpresence33_83021_817759600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence33,23,192
14372,uark8675aesirpresence13_83021_899403900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14373,uark8675aesirpresence11_83022_14812400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14374,uark8675aesirpresence45_83022_813293800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence45,23,192
14375,uark8675aesirpresence25_83022_813862600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence25,23,192
14376,uark8675aesirpresence23_83022_830975200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14377,uark8675aesirpresence15_83022_831763400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14378,uark8675aesirpresence14_83022_832072900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14379,uark8675aesirpresence12_83022_959514400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14380,uark8675aesirpresence11_83023_15334900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14381,uark8675aesirpresence11_83024_30233800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14382,uark8675aesirpresence51_83024_796080900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence51,23,192
14383,uark8675aesirpresence34_83024_817256600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence34,23,192
14384,uark8675aesirpresence21_83024_832450800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14385,uark8675aesirpresence22_83024_847595200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14386,uark8675aesirpresence13_83024_913527200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14387,uark8675aesirpresence12_83024_960768000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14388,uark8675aesirpresence11_83025_38727300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14389,uark8675aesirpresence11_83026_50700100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14390,uark8675aesirpresence52_83026_799707000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence52,23,192
14391,uark8675aesirpresence31_83026_818665100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence31,23,192
14392,uark8675aesirpresence14_83026_835631900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14393,uark8675aesirpresence12_83026_967703300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14394,uark8675aesirpresence11_83027_51170800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14395,uark8675aesirpresence35_83027_804700700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence35,23,192
14396,uark8675aesirpresence24_83027_835240000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence24,23,192
14397,uark8675aesirpresence15_83027_835563000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14398,uark8675aesirpresence13_83027_919461100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14399,uark8675aesirpresence11_83028_64499000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14400,uark8675aesirpresence53_83028_806878100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence53,23,192
14401,uark8675aesirpresence12_83028_969362700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14402,uark8675aesirpresence11_83029_76285400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14403,uark8675aesirpresence11_83030_87962600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14404,uark8675aesirpresence54_83030_798784900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence54,23,192
14405,uark8675aesirpresence41_83030_821677500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence41,23,192
14406,uark8675aesirpresence32_83030_821857100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence32,23,192
14407,uark8675aesirpresence23_83030_837441500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14408,uark8675aesirpresence21_83030_837600200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14409,uark8675aesirpresence14_83030_837644000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14410,uark8675aesirpresence13_83030_922045800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14411,uark8675aesirpresence12_83030_971983000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14412,uark8675aesirpresence11_83031_88596000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14413,uark8675aesirpresence22_83031_848087100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14414,uark8675aesirpresence11_83032_89632300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14415,uark8675aesirpresence55_83032_802807500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence55,23,192
14416,uark8675aesirpresence25_83032_822554300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence25,23,192
14417,uark8675aesirpresence15_83032_839194200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14418,uark8675aesirpresence12_83032_972856400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14419,uark8675aesirpresence11_83033_90158700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14420,uark8675aesirpresence42_83033_839785000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence42,23,192
14421,uark8675aesirpresence13_83033_940966600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14422,uark8675aesirpresence11_83034_104625100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14423,uark8675aesirpresence33_83034_842789100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence33,23,192
14424,uark8675aesirpresence14_83034_843620800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14425,uark8675aesirpresence12_83034_983831400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14426,uark8675aesirpresence11_83035_109265500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14427,uark8675aesirpresence11_83036_112042600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14428,uark8675aesirpresence43_83036_813549200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence43,23,192
14429,uark8675aesirpresence24_83036_844636300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence24,23,192
14430,uark8675aesirpresence21_83036_844778300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14431,uark8675aesirpresence13_83036_942631200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14432,uark8675aesirpresence12_83036_989520700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14433,uark8675aesirpresence11_83037_114703700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14434,uark8675aesirpresence31_83037_834048400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence31,23,192
14435,uark8675aesirpresence15_83037_849701200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14436,uark8675aesirpresence11_83038_114977400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14437,uark8675aesirpresence34_83038_817685800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence34,23,192
14438,uark8675aesirpresence23_83038_848964400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14439,uark8675aesirpresence14_83038_849216700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14440,uark8675aesirpresence22_83038_849329300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14441,uark8675aesirpresence12_83038_989834400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14442,uark8675aesirpresence11_83039_115526200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14443,uark8675aesirpresence44_83039_816467100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence44,23,192
14444,uark8675aesirpresence13_83039_957467200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14445,uark8675aesirpresence11_83040_118442800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14446,uark8675aesirpresence12_83040_998751100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14447,uark8675aesirpresence11_83041_124645300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14448,uark8675aesirpresence11_83042_134616700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14449,uark8675aesirpresence35_83042_812568000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence35,23,192
14450,uark8675aesirpresence45_83042_827448100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence45,23,192
14451,uark8675aesirpresence32_83042_827611900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence32,23,192
14452,uark8675aesirpresence25_83042_827667100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence25,23,192
14453,uark8675aesirpresence21_83042_867910100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14454,uark8675aesirpresence15_83042_868052200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14455,uark8675aesirpresence14_83042_868139500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14456,uark8675aesirpresence13_83042_959648100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14457,uark8675aesirpresence12_83043_2645000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14458,uark8675aesirpresence11_83043_143412500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14459,uark8675aesirpresence11_83044_143366000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14460,uark8675aesirpresence12_83045_7723800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14461,uark8675aesirpresence11_83045_148419600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14462,uark8675aesirpresence51_83045_806976300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence51,23,192
14463,uark8675aesirpresence24_83045_854112800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence24,23,192
14464,uark8675aesirpresence22_83045_854820600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14465,uark8675aesirpresence13_83045_963066000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14466,uark8675aesirpresence11_83046_150593500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14467,uark8675aesirpresence41_83046_823605100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence41,23,192
14468,uark8675aesirpresence23_83046_855003200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14469,uark8675aesirpresence14_83046_870557200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14470,uark8675aesirpresence12_83047_10958700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14471,uark8675aesirpresence11_83047_151340400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14472,uark8675aesirpresence33_83047_853705400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence33,23,192
14473,uark8675aesirpresence15_83047_869104600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14474,uark8675aesirpresence11_83048_166783500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14475,uark8675aesirpresence52_83048_800090500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence52,23,192
14476,uark8675aesirpresence31_83048_846798300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence31,23,192
14477,uark8675aesirpresence21_83048_878265000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14478,uark8675aesirpresence13_83048_971719500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14479,uark8675aesirpresence12_83049_18906300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14480,uark8675aesirpresence11_83049_175748500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14481,uark8675aesirpresence11_83050_181445700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14482,uark8675aesirpresence42_83050_844265700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence42,23,192
14483,uark8675aesirpresence14_83050_875680100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14484,uark8675aesirpresence12_83051_33175900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14485,uark8675aesirpresence11_83051_189992900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14486,uark8675aesirpresence53_83051_812929400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence53,23,192
14487,uark8675aesirpresence13_83051_982559400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14488,uark8675aesirpresence11_83052_202167000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14489,uark8675aesirpresence34_83052_831885300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence34,23,192
14490,uark8675aesirpresence25_83052_832121900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence25,23,192
14491,uark8675aesirpresence22_83052_863204900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14492,uark8675aesirpresence15_83052_878737100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14493,uark8675aesirpresence12_83053_36140000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14494,uark8675aesirpresence11_83053_209029500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14495,uark8675aesirpresence11_83054_220606100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14496,uark8675aesirpresence54_83054_809243800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence54,23,192
14497,uark8675aesirpresence43_83054_824972900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence43,23,192
14498,uark8675aesirpresence32_83054_841613900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence32,23,192
14499,uark8675aesirpresence24_83054_858306100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence24,23,192
14500,uark8675aesirpresence23_83054_858589700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14501,uark8675aesirpresence14_83054_876123600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14502,uark8675aesirpresence21_83054_891572400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14503,uark8675aesirpresence13_83054_993059200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14504,uark8675aesirpresence12_83055_42761800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14505,uark8675aesirpresence11_83055_224208600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14506,uark8675aesirpresence11_83056_225493000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14507,uark8675aesirpresence12_83057_58124900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14508,uark8675aesirpresence11_83057_226438800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14509,uark8675aesirpresence55_83057_809844600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence55,23,192
14510,uark8675aesirpresence35_83057_826273700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence35,23,192
14511,uark8675aesirpresence15_83057_892977700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14512,uark8675aesirpresence13_83057_994047500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14513,uark8675aesirpresence11_83058_228605300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14514,uark8675aesirpresence44_83058_828846500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence44,23,192
14515,uark8675aesirpresence14_83058_878065700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14516,uark8675aesirpresence12_83059_59166000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14517,uark8675aesirpresence11_83059_232980000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14518,uark8675aesirpresence31_83059_859791300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence31,23,192
14519,uark8675aesirpresence22_83059_875559300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14520,uark8675aesirpresence11_83060_235958100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14521,uark8675aesirpresence33_83060_868618600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence33,23,192
14522,uark8675aesirpresence21_83060_899804400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14523,uark8675aesirpresence13_83061_9507200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14524,uark8675aesirpresence12_83061_71802200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14525,uark8675aesirpresence11_83061_243681000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14526,uark8675aesirpresence11_83062_254407400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14527,uark8675aesirpresence41_83062_827087900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence41,23,192
14528,uark8675aesirpresence45_83062_827346200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence45,23,192
14529,uark8675aesirpresence25_83062_842122400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence25,23,192
14530,uark8675aesirpresence23_83062_858263000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14531,uark8675aesirpresence14_83062_889327700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14532,uark8675aesirpresence15_83062_905144500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14533,uark8675aesirpresence12_83063_81498100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14534,uark8675aesirpresence11_83063_263698700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14535,uark8675aesirpresence24_83063_866674100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence24,23,192
14536,uark8675aesirpresence13_83064_13528700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14537,uark8675aesirpresence11_83064_265997700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14538,uark8675aesirpresence12_83065_86798100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14539,uark8675aesirpresence11_83065_278899900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14540,uark8675aesirpresence11_83066_278822100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14541,uark8675aesirpresence51_83066_814482100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence51,23,192
14542,uark8675aesirpresence34_83066_845459300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence34,23,192
14543,uark8675aesirpresence32_83066_845915800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence32,23,192
14544,uark8675aesirpresence22_83066_877586100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14545,uark8675aesirpresence14_83066_893392600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14546,uark8675aesirpresence21_83066_908755400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14547,uark8675aesirpresence13_83067_19000600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14548,uark8675aesirpresence12_83067_98003000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14549,uark8675aesirpresence11_83067_286351100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14550,uark8675aesirpresence42_83067_853007200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence42,23,192
14551,uark8675aesirpresence15_83067_916685200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14552,uark8675aesirpresence11_83068_295475100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14553,uark8675aesirpresence12_83069_111035500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14554,uark8675aesirpresence11_83069_300314500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14555,uark8675aesirpresence13_83070_27864900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14556,uark8675aesirpresence11_83070_310820700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14557,uark8675aesirpresence52_83070_806551200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence52,23,192
14558,uark8675aesirpresence23_83070_872847000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14559,uark8675aesirpresence31_83070_873001400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence31,23,192
14560,uark8675aesirpresence14_83070_903384400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14561,uark8675aesirpresence12_83071_117921000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14562,uark8675aesirpresence11_83071_319503900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14563,uark8675aesirpresence11_83072_323577400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14564,uark8675aesirpresence43_83072_839316400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence43,23,192
14565,uark8675aesirpresence35_83072_839521100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence35,23,192
14566,uark8675aesirpresence25_83072_854747200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence25,23,192
14567,uark8675aesirpresence24_83072_870382900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence24,23,192
14568,uark8675aesirpresence21_83072_908866600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14569,uark8675aesirpresence15_83072_925667300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14570,uark8675aesirpresence13_83073_39316100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14571,uark8675aesirpresence12_83073_124059700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14572,uark8675aesirpresence11_83073_328085700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14573,uark8675aesirpresence33_83073_875062100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence33,23,192
14574,uark8675aesirpresence22_83073_906836700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence22,23,192
14575,uark8675aesirpresence11_83074_341663300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14576,uark8675aesirpresence53_83074_827578400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence53,23,192
14577,uark8675aesirpresence14_83074_910349600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14578,uark8675aesirpresence12_83075_127967900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14579,uark8675aesirpresence11_83075_344789200,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14580,uark8675aesirpresence13_83076_44154000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14581,uark8675aesirpresence11_83076_359212100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14582,uark8675aesirpresence12_83077_128489400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14583,uark8675aesirpresence11_83077_359991800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14584,uark8675aesirpresence44_83077_828535100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence44,23,192
14585,uark8675aesirpresence15_83077_927296400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence15,23,192
14586,uark8675aesirpresence11_83078_363613300,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14587,uark8675aesirpresence54_83078_812238900,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence54,23,192
14588,uark8675aesirpresence41_83078_832692000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence41,23,192
14589,uark8675aesirpresence32_83078_848367600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence32,23,192
14590,uark8675aesirpresence23_83078_879897400,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence23,23,192
14591,uark8675aesirpresence21_83078_911419800,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence21,23,192
14592,uark8675aesirpresence14_83078_911769000,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence14,23,192
14593,uark8675aesirpresence13_83079_46588500,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence13,23,192
14594,uark8675aesirpresence12_83079_128216700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence12,23,192
14595,uark8675aesirpresence11_83079_364219700,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14596,uark8675aesirpresence11_83080_364860100,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence11,23,192
14597,uark8675aesirpresence34_83080_846300600,emitter_pushSplice_192_110223_23.csv,uark8675aesirpresence34,23,192
